phone|2|معذرت، میں کال نہیں سن سکا۔|Sorry, I could not take the call.|Sorry, I missed your call.
phone|2|کیا آپ تفصیل بھیج سکتے ہیں؟|Can you send the details?|Could you send the details across?
phone|2|کال کٹ گئی تھی۔|The call got cut.|We got cut off.
phone|2|میں آپ کو ای میل کر دیتا ہوں۔|I will email you.|I will drop you an email.
phone|2|فائل موصول ہو گئی ہے۔|The file has been received.|The file has come through, thank you.
phone|3|میں تحریری تصدیق کا منتظر ہوں۔|I am waiting for written confirmation.|I am awaiting written confirmation.
phone|3|براہ کرم اس معاملے کی پیروی کریں۔|Please follow up this matter.|Could you follow this up, please?
phone|3|میں نے آپ کی درخواست آگے بھیج دی ہے۔|I have forwarded your request.|I have passed your request on.
phone|3|رابطے میں کچھ تعطل رہا۔|There was a break in contact.|There was something of a lapse in communication.
phone|3|کیا ہم ویڈیو کال پر بات کر سکتے ہیں؟|Can we talk on a video call?|Might we continue this over a video call?
phone|4|اس معاملے پر تحریری خط و کتابت بہتر ہو گی۔|Written correspondence is better for this.|This is a matter better handled in writing.
phone|4|میں نے پیغام کا غلط مطلب لیا تھا۔|I misunderstood the message.|I had misconstrued the message.
phone|4|براہ کرم مجھے تازہ ترین صورتحال سے آگاہ رکھیں۔|Please keep me updated.|Do keep me apprised of developments.
phone|4|یہ گفتگو خفیہ رکھی جائے۔|Keep this conversation confidential.|I would ask that this conversation remain confidential.
phone|4|رابطہ منقطع ہونے پر معذرت خواہ ہوں۔|Sorry for the disconnection.|My apologies for the interruption to the line.
work|1|میں وقت پر آ گیا ہوں۔|I have come on time.|I am here on time.
work|1|میرا کام مکمل ہو گیا ہے۔|My work is complete.|I have finished my work.
work|1|مجھے چھٹی چاہیے۔|I need a day off.|I would like to request a day off.
work|1|میں کل نہیں آ سکوں گا۔|I will not be able to come tomorrow.|I am afraid I will not be in tomorrow.
work|1|یہ فائل کہاں رکھوں؟|Where should I put this file?|Where would you like this file?
work|1|مجھے یہ کام سمجھا دیں۔|Please explain this task.|Could you talk me through this task?
work|1|میں مدد کر سکتا ہوں۔|I can help.|I would be happy to help.
work|1|میٹنگ کب ہے؟|When is the meeting?|What time is the meeting?
work|2|مجھے اس کام کے لیے مزید وقت درکار ہے۔|I need more time for this task.|I will need a little longer for this task.
work|2|میں نے رپورٹ بھیج دی ہے۔|I have sent the report.|I have sent the report across.
work|2|کیا آپ اس پر نظر ڈال سکتے ہیں؟|Can you look at this?|Would you mind casting an eye over this?
work|2|یہ ذمہ داری میں لے لیتا ہوں۔|I will take this responsibility.|I am happy to take this on.
work|2|ہمیں آخری تاریخ سے پہلے مکمل کرنا ہو گا۔|We must finish before the deadline.|We shall need to wrap this up before the deadline.
work|2|میں ٹیم کے ساتھ مل کر کام کروں گا۔|I will work with the team.|I will coordinate with the team.
work|2|اس میں کچھ تبدیلیاں درکار ہیں۔|Some changes are needed in this.|This will need a few amendments.
work|2|میں نے آپ کی ہدایات پر عمل کیا ہے۔|I have followed your instructions.|I have acted on your instructions.
work|2|کیا ہم اجلاس ملتوی کر سکتے ہیں؟|Can we postpone the meeting?|Might we push the meeting back?
work|3|میں اس تجویز پر اپنی رائے دینا چاہوں گا۔|I would like to comment on this proposal.|I should like to offer a view on this proposal.
work|3|منصوبے کی پیش رفت اطمینان بخش ہے۔|The project progress is satisfactory.|Progress on the project has been satisfactory.
work|3|ہمیں وسائل کا بہتر استعمال کرنا ہو گا۔|We must use resources better.|We shall need to make better use of our resources.
work|3|یہ فیصلہ ٹیم کی مشاورت سے ہوا ہے۔|This decision was made with the team.|This decision was reached in consultation with the team.
work|3|میں نے متعلقہ اعداد و شمار منسلک کر دیے ہیں۔|I have attached the relevant figures.|I have appended the relevant figures.
work|3|اس عمل میں مزید شفافیت درکار ہے۔|This process needs more transparency.|Greater transparency is needed in this process.
work|3|میں اس کام کو ترجیح دوں گا۔|I will prioritise this task.|I will give this task priority.
work|4|یہ تجویز عملی مشکلات سے دوچار ہو سکتی ہے۔|This proposal may face practical problems.|This proposal may well encounter practical obstacles.
work|4|ہمیں طویل مدتی حکمت عملی پر غور کرنا چاہیے۔|We should consider a long-term strategy.|We ought to give serious thought to a longer-term strategy.
work|4|میں اس ذمہ داری سے سبکدوش ہونا چاہتا ہوں۔|I want to step down from this responsibility.|I should like to relinquish this responsibility.
work|4|اس معاملے میں مفادات کا ٹکراؤ ہو سکتا ہے۔|There may be a conflict of interest here.|There is a potential conflict of interest here.
work|4|کارکردگی کا جائزہ سہ ماہی بنیادوں پر ہو گا۔|Performance will be reviewed every quarter.|Performance will be appraised on a quarterly basis.
work|4|میں اپنے موقف پر قائم ہوں۔|I stand by my position.|I stand by my position on this.
